TYPE,Name,ID,Institution,Amount,Year,amount_lb,amount_ub
DONOR,"Joseph Rosen Foundation",973,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Mr. and Mrs. E. John Rosenwald, Jr.",974,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Laura G. and James J. Ross",975,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Sir Paul Ruddock and Lady Ruddock",976,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Jack and Susan Rudin",977,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"The Derald H. Ruttenberg Foundation",978,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Dr. and Mrs. Raymond R. Sackler",979,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Samsung Foundation of Culture",980,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Alejandro Santo Domingo",981,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"The Morris and Alma Schapiro Fund",982,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Mr. and Mrs. Marvin H. Schein",983,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Mr. and Mrs. David T. Schiff",984,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Helen K. Schwartz",985,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Joseph and Sylvia Slifka Foundation",986,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Leona Sobel",987,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Alfred Z. Solomon",988,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Mr. and Mrs. Sheldon H. Solow",989,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Judy and Michael Steinhardt",990,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"New Tamarind Foundation",991,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"The Tiffany & Co. Foundation",992,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Toyota Motor Corporation",993,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"U. S. Department of Transportation",994,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Carol and Terry Wall",995,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"The Miriam and Ira D. Wallach Foundation",996,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Charlotte C. Weber",997,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Benjamin Weiss",998,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Mr. and Mrs. Guy Wildenstein",999,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Barbara Wriston",1000,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Dirk and Natasha Ziff",1001,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Zodiac Fund",1002,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Roy J. Zuckerberg",1003,Metropolitan Museum of Art,"$1,000,000",2014,1000000,1000000
DONOR,"Hugh L. Adams Charitable Trust",1004,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Alamo Rent A Car, Inc.",1005,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Doris Alperdt",1006,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Aronson Family Foundation",1007,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mrs. Henry S. Blackwood",1008,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"C. G. Boerner, LLC",1009,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Adele H. Brown",1010,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Margaret A. Cargill Foundation",1011,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Sylvan C. Coleman",1012,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Paula Cussi",1013,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"June B. Davies",1014,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"David Allen Devrishian",1015,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Marion Lounsbury Foster",1016,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Rita Gluck",1017,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Robert G. Goelet",1018,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Arnold and Arlene Goldstein",1019,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"De Lancey Thorne Grant",1020,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"John G. Guillemont",1021,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Gulton Foundation, Inc.",1022,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"James Haller and Mary Hyde Ottaway",1023,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Frances C. Halley",1024,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Raymond Herrmann",1025,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Leon Hess",1026,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"William Talbott Hillman Foundation",1027,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Department of Housing and Urban Development",1028,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mary C. Jacoby",1029,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Eleanor Jerrems",1030,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Janet M. Johansen",1031,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Kaplen Brothers Fund",1032,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Genevieve T. Keighley",1033,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Dorothy Lyon",1034,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Cora Marks",1035,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Catherine Mele Trust",1036,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Marlene Nathan Meyerson Family Foundation",1037,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Jan Mitchell",1038,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Lester S. Morse, Jr.",1039,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Ruth A. Mueller",1040,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"National Endowment for the Humanities",1041,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Kazuhiko Nishi",1042,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mrs. Donald M. Oenslager",1043,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Steven Rattner and Maureen White",1044,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mildred Rendl-Marcus",1045,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Robert Rosenkranz",1046,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. William J. Ruane",1047,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Save Americas Treasures",1048,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Schiff Foundation",1049,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Florene M. Schoenborn",1050,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Jeff C. Tarr",1051,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Buddy Taub Foundation",1052,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Annette E. Trefzer",1053,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"The Isak and Rose Weinman Foundation, Inc.",1054,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Mr. and Mrs. Dave H. Williams",1055,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Anita P. Yates",1056,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Anonymous (6)",1057,Metropolitan Museum of Art,"$500,000",2014,500000,500000
DONOR,"Ann Ziff and the Ziff Family",1058,Metropolitan Opera,"$50,000,000",2013,50000000,50000000
DONOR,"Mercedes and Sid Bass",1059,Metropolitan Opera,"$30,000,000",2013,30000000,30000000
DONOR,"1 Anonymous Donor",1060,Metropolitan Opera,"$30,000,000",2013,30000000,30000000
DONOR,"Karen and Kevin Kennedy",1061,Metropolitan Opera,"$15,000,000",2013,15000000,15000000
DONOR,"Suzie and Bruce Kovner",1062,Metropolitan Opera,"$15,000,000",2013,15000000,15000000
DONOR,"William C. and Susan F. Morris",1063,Metropolitan Opera,"$15,000,000",2013,15000000,15000000
DONOR,"Jeanette Lerman-Neubauer and Joseph Neubauer",1064,Metropolitan Opera,"$15,000,000",2013,15000000,15000000
DONOR," Dr. Agnes Varis and  Karl Leichtman",1065,Metropolitan Opera,"$15,000,000",2013,15000000,15000000
DONOR,"The Annenberg Foundation",1066,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Betsy and Edward Cohen/",1067,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Aret_ Foundation Fund for New Productions and Revivals",1068,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Judith-Ann Corrente and Wim Kooyker",1069,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Beth and Gary Glynn",1070,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Francis Goelet Trusts",1071,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Mr. and Mrs. Wilmer J. Thomas, Jr.",1072,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Robert W. Wilson",1073,Metropolitan Opera,"$10,000,000",2013,10000000,10000000
DONOR,"Bloomberg",1074,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Mrs. Paul Desmarais Sr.",1075,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Gramma Fisher Foundation, Marshalltown, Iowa",1076,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Mary and Michael Jaharis",1077,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Frayda and George Lindemann",1078,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"The Andrew W. Mellon Foundation",1079,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Howard and Sarah Solomon",1080,Metropolitan Opera,"$5,000,000",2013,5000000,5000000
DONOR,"Hermione Foundation, Laura Sloate, Trustee",1081,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"The Jaharis Family Foundation",1082,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Mrs. Betty Wold Johnson",1083,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"The Gilbert S. Kahn & John J. Noffo Kahn Foundation",1084,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Mr. and Mrs. William R. Miller",1085,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Mr. and Mrs. Paul M. Montrone",1086,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"The Dr. M. Lee Pearce Foundation",1087,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Elena and  Rudy Prokupets",1088,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Marvin Schein",1089,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Ambassador and Mrs.",1090,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Nicholas Taubman",1091,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Robert L. Turner",1092,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"2 Anonymous Donors",1093,Metropolitan Opera,"$2,500,000",2013,2500000,2500000
DONOR,"Arthur F. and Alice E. Adams Charitable Foundation",1094,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Arthur F. and Alice E. Adams Supporting Foundation",1095,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Adrienne Arsht",1096,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Richard and Susan Braddock Family Foundation",1097,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Judy and Russell Carson",1098,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Simona and Jerome A. Chazen",1099,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Jane and Jerry del Missier",1100,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Harry and Misook Doolittle",1101,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Elizabeth M. and Jean Marie R. Eveillard",1102,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Mr. and Mrs. Anthony B. Evnin,",1103,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Marina Kellen French",1104,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Horace W. Goldsmith Foundation",1105,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"William Randolph Hearst Foundation",1106,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Frederick Joseph Iseman",1107,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Cindy and Tod Johnson",1108,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Kapnick Foundation",1109,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"James W. Kinnear",1110,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Kirsh Family Foundation",1111,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Dominique and Fr_d_ric Laffont",1112,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Manhattan Borough President",1113,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Vivian Milstein",1114,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Lloyd E. Rigler_Lawrence E. Deutsch Foundation",1115,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"William Rondina",1116,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Fan Fox and Leslie R. Samuels Foundation",1117,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Foundation, Inc.",1118,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Arnold and Marie Schwartz Fund",1119,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR," Mr. and Mrs. Paul Soros",1120,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"The Starr Foundation",1121,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Mrs. Bert S. Turner",1122,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Wyncote Foundation, as recommended by Frederick R. Haas and Daniel K. Meyer, M.D.",1123,Metropolitan Opera,"$1,000,000",2013,1000000,1000000
DONOR,"Jacob Burns Foundation, Inc.",1124,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Edgar Foster Daniels Foundation",1125,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The Diller_von Furstenberg Family Foundation",1126,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Foundation",1127,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Richard and Elizabeth Gilbert,",1128,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR," Joseph L. Gossner",1129,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Carol Colburn Grigor",1130,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Dr. David G. Knott and",1131,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Ms. Franoise Girard",1132,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Dr. Coco Lazaroff",1133,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Bertita and Guillermo L. Mart’nez",1134,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The Richard J. Massey Foundation",1135,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The Zvi and Ofra Meitar Family Fund",1136,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Harvey R. and Ruth Miller Charitable Fund",1137,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The  Shirley Cohen and Rosalind Miranda Trust",1138,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Miranda Trust",1139,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The Ambrose Monell Foundation Maria Shustorovich",1140,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Grant and Jacqui Smith",1141,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"David A. Straz, Jr.",1142,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Mr. and Mrs. Ezra K. Zilka",1143,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Mercedes T. Bass",1144,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Edward E. and Betsy Z. Cohen",1145,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Judith-Ann Corrente and Wim Kooyker",1146,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Francis Goelet Trusts",1147,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Gramma Fisher Foundation",1148,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Mary and Michael Jaharis",1149,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"The Gilbert S. Kahn & John J. Noffo Kahn Foundation",1150,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Karen and Kevin Kennedy",1151,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Suzie and Bruce Kovner",1152,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Jeanette Lerman-Neubauer and Joseph Neubauer",1153,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Frayda and George Lindemann",1154,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Estate of Cora M. Marks",1155,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Metropolitan Opera Club",1156,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"William C. and Susan F. Morris",1157,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Estate of Donald Sisler",1158,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Mr. and Mrs. Howard Solomon",1159,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Estate of Ann Tallman",1160,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Nicholas Taubman",1161,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Lila Acheson and DeWitt Wallace",1162,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Ann Ziff",1163,Metropolitan Opera,"$500,000",2013,500000,500000
DONOR,"Ann Ziff and the Ziff Family",1164,Metropolitan Opera,"$50,000,000",2014,50000000,50000000
DONOR,"Mercedes and Sid Bass",1165,Metropolitan Opera,"$30,000,000",2014,30000000,30000000
DONOR,"Karen and Kevin Kennedy",1166,Metropolitan Opera,"$15,000,000",2014,15000000,15000000
DONOR,"Suzie and Bruce Kovner",1167,Metropolitan Opera,"$15,000,000",2014,15000000,15000000
DONOR,"William C. and Susan F. Morris",1168,Metropolitan Opera,"$15,000,000",2014,15000000,15000000
DONOR,"Jeanette Lerman-Neubauer and Joseph Neubauer",1169,Metropolitan Opera,"$15,000,000",2014,15000000,15000000
DONOR,"Dr. Agnes Varis and Karl Leichtman",1170,Metropolitan Opera,"$15,000,000",2014,15000000,15000000
DONOR,"The Annenberg Foundation",1171,Metropolitan Opera,"$10,000,000",2014,10000000,10000000
DONOR,"Betsy and Edward Cohen Aret_ Foundation Fund for New Productions and Revivals",1172,Metropolitan Opera,"$10,000,000",2014,10000000,10000000
DONOR,"Judith-Ann Corrente and Wim Kooyker",1173,Metropolitan Opera,"$10,000,000",2014,10000000,10000000
DONOR,"Beth and Gary Glynn",1174,Metropolitan Opera,"$7,500,000",2014,7500000,7500000
DONOR,"Francis Goelet Trusts",1175,Metropolitan Opera,"$7,500,000",2014,7500000,7500000
DONOR,"Mr. and Mrs. Wilmer J. Thomas, Jr.",1176,Metropolitan Opera,"$7,500,000",2014,7500000,7500000
DONOR,"Robert W. Wilson",1177,Metropolitan Opera,"$7,500,000",2014,7500000,7500000
DONOR,"Bloomberg",1178,Metropolitan Opera,"$5,000,000",2014,5000000,5000000
