SOURCE TYPE,Source,EDGE TYPE,TARGET TYPE,Target,AMOUNT,Weight,Institution
DONOR,"23",Donation,BOARD MEMBER,"1097","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1098","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1099","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1100","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1101","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1102","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1103","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1104","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1105","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1106","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1107","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1108","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1109","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1110","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1111","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1112","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1113","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1114","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1115","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1116","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1117","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1118","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1119","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1120","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1121","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1122","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1123","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1124","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1125","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1126","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1127","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1128","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1129","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1130","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1131","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1132","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1133","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1134","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1135","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1136","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1137","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1138","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1139","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1140","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1141","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1142","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1143","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1144","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1145","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1146","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1147","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1148","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1149","unknown",1,MoMA
DONOR,"23",Donation,BOARD MEMBER,"1150","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1053","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1054","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1055","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1056","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1057","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1058","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1059","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1060","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1061","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1062","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1063","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1064","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1065","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1066","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1067","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1068","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1069","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1070","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1071","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1072","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1073","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1074","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1075","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1076","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1077","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1078","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1079","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1080","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1081","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1082","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1083","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1084","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1085","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1086","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1087","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1088","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1089","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1090","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1091","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1092","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1093","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1094","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1095","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1096","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1097","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1098","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1099","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1100","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1101","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1102","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1103","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1104","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1105","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1106","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1107","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1108","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1109","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1110","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1111","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1112","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1113","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1114","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1115","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1116","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1117","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1118","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1119","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1120","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1121","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1122","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1123","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1124","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1125","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1126","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1127","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1128","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1129","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1130","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1131","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1132","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1133","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1134","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1135","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1136","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1137","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1138","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1139","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1140","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1141","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1142","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1143","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1144","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1145","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1146","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1147","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1148","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1149","unknown",1,MoMA
DONOR,"24",Donation,BOARD MEMBER,"1150","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1053","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1054","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1055","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1056","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1057","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1058","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1059","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1060","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1061","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1062","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1063","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1064","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1065","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1066","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1067","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1068","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1069","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1070","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1071","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1072","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1073","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1074","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1075","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1076","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1077","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1078","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1079","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1080","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1081","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1082","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1083","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1084","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1085","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1086","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1087","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1088","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1089","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1090","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1091","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1092","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1093","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1094","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1095","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1096","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1097","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1098","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1099","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1100","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1101","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1102","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1103","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1104","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1105","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1106","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1107","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1108","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1109","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1110","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1111","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1112","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1113","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1114","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1115","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1116","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1117","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1118","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1119","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1120","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1121","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1122","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1123","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1124","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1125","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1126","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1127","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1128","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1129","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1130","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1131","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1132","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1133","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1134","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1135","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1136","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1137","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1138","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1139","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1140","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1141","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1142","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1143","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1144","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1145","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1146","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1147","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1148","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1149","unknown",1,MoMA
DONOR,"25",Donation,BOARD MEMBER,"1150","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1053","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1054","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1055","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1056","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1057","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1058","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1059","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1060","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1061","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1062","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1063","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1064","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1065","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1066","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1067","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1068","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1069","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1070","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1071","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1072","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1073","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1074","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1075","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1076","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1077","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1078","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1079","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1080","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1081","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1082","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1083","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1084","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1085","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1086","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1087","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1088","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1089","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1090","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1091","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1092","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1093","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1094","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1095","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1096","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1097","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1098","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1099","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1100","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1101","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1102","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1103","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1104","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1105","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1106","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1107","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1108","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1109","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1110","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1111","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1112","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1113","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1114","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1115","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1116","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1117","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1118","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1119","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1120","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1121","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1122","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1123","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1124","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1125","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1126","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1127","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1128","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1129","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1130","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1131","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1132","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1133","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1134","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1135","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1136","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1137","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1138","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1139","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1140","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1141","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1142","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1143","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1144","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1145","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1146","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1147","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1148","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1149","unknown",1,MoMA
DONOR,"26",Donation,BOARD MEMBER,"1150","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1053","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1054","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1055","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1056","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1057","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1058","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1059","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1060","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1061","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1062","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1063","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1064","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1065","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1066","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1067","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1068","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1069","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1070","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1071","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1072","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1073","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1074","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1075","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1076","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1077","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1078","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1079","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1080","unknown",1,MoMA
DONOR,"27",Donation,BOARD MEMBER,"1081","unknown",1,MoMA
