SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
BOARD MEMBER,32,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,91,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,176,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,531,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,519,"Mrs. Julio Mario Santo Domingo",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,529,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,1318,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,32,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,91,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,176,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,531,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,519,"Mrs. Julio Mario Santo Domingo",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,526,"S. Donald Sussman",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,529,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,1318,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,32,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,91,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,176,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,531,"Ann Ziff",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,1327,"Alice Gottesman",Board Member Donation,INSTITUTION,21,"cooper hewitt",5
BOARD MEMBER,933,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1012,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1073,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1217,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,40,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,110,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,273,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,631,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,167,"Stephen M. Ross",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,178,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,457,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,471,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,293,"David Rockefeller",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,356,"David Rockefeller",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,933,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1012,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1073,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,1217,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,40,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,110,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,273,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,631,"David H. Koch",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,167,"Stephen M. Ross",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,32,"Ann Ziff",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,91,"Ann Ziff",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,176,"Ann Ziff",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,531,"Ann Ziff",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,143,"Michael Lynton",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,178,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,457,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,471,"Mercedes T. Bass",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,293,"David Rockefeller",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,356,"David Rockefeller",Board Member Donation,INSTITUTION,2,"lincoln center",5
BOARD MEMBER,933,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1012,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1073,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1217,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,239,"Joyce Frank Menschel",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,291,"Malcolm H. Wiener",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,292,"Jayne Wrightsman",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,196,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,481,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,623,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,269,"Sir Joseph Hotung",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,232,"Alejandro Santo Domingo",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,640,"Alejandro Santo Domingo",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,933,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1012,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1073,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,1217,"Michael R. Bloomberg",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,196,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,481,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,623,"Marina Kellen French",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,239,"Joyce Frank Menschel",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,289,"Oscar L. Tang",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,436,"Oscar L. Tang",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,291,"Malcolm H. Wiener",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,292,"Jayne Wrightsman",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,269,"Sir Joseph Hotung",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,282,"Frank E. Richardson",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,232,"Alejandro Santo Domingo",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,640,"Alejandro Santo Domingo",Board Member Donation,INSTITUTION,4,"metropolitan museum",5
BOARD MEMBER,193,"Mrs. Paul Desmarais Sr.",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,196,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,481,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,623,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,184,"James W. Kinnear",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,207,"James W. Kinnear",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,216,"Vivian Milstein",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,193,"Mrs. Paul Desmarais Sr.",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,196,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,481,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,623,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,184,"James W. Kinnear",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,207,"James W. Kinnear",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,216,"Vivian Milstein",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,826,"Beatrice Stern",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1170,"Anne E. de la Renta",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,648,"Rosalind P. Walter",Board Member Donation,INSTITUTION,10,"wnet",5
BOARD MEMBER,648,"Rosalind P. Walter",Board Member Donation,INSTITUTION,10,"wnet",5
BOARD MEMBER,648,"Rosalind P. Walter",Board Member Donation,INSTITUTION,10,"wnet",5
BOARD MEMBER,648,"Rosalind P. Walter",Board Member Donation,INSTITUTION,10,"wnet",5
BOARD MEMBER,40,"David H. Koch",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,40,"David H. Koch",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,41,"David S. Gottesman",Affiliate Self,INSTITUTION,1,"american museum of natural history",2
BOARD MEMBER,54,"Kenneth L. Wallach",Affiliate Self,INSTITUTION,1,"american museum of natural history",2
BOARD MEMBER,54,"Kenneth L. Wallach",Affiliate Self,INSTITUTION,1,"american museum of natural history",2
BOARD MEMBER,59,"Louis V. Gerstner Jr.",Affiliate Self,INSTITUTION,1,"american museum of natural history",2
BOARD MEMBER,65,"Richard D. Parsons",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,84,"Virginia Hearst Randt",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,84,"Virginia Hearst Randt",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,94,"Audrey Butvay Gruss",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,94,"Audrey Butvay Gruss",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,121,"Harold Ford, Jr.",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,121,"Harold Ford, Jr.",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,131,"Jim Rosenthal",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,131,"Jim Rosenthal",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,133,"John B. Hess",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,133,"John B. Hess",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,133,"John B. Hess",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,133,"John B. Hess",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,134,"John Wren",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,134,"John Wren",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,141,"Laurie M. Tisch",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,141,"Laurie M. Tisch",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,144,"Mimi Haas",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,158,"Robert A. Iger",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,158,"Robert A. Iger",Affiliate Self,INSTITUTION,2,"lincoln center",2
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Self,INSTITUTION,3,"metropolitan opera",2
BOARD MEMBER,187,"Frank A. Bennack, Jr.",Affiliate Self,INSTITUTION,3,"metropolitan opera",2
BOARD MEMBER,188,"Susan S. Braddock",Affiliate Self,INSTITUTION,3,"metropolitan opera",2
BOARD MEMBER,188,"Susan S. Braddock",Affiliate Self,INSTITUTION,3,"metropolitan opera",2
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,196,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum",8
BOARD MEMBER,1055,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1055,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1068,"Kate D. Levin",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
