SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,819,"Hamilton Robinson, Jr.",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,820,"James A. Runde",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,821,"James Baker Sitrick",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,822,"Beatrice Stern",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,823,"Jeffrey C. Walker",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,824,"William T. Buice III",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,825,"William M. Griswold",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,826,"William James Wyer",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,827,"William R. Acquavella",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,828,"Walter Burke",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,829,"Haliburton Fales, 2d",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,830,"S. Parker Gilbert,",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,831,"Drue Heinz",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,832,"Lawrence Hughes",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,833,"Herbert Kasper",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,834,"Herbert L. Lucas",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,835,"Charles F. Morgan",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,836,"Robert M. Pennoyer",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,837,"Elaine L. Rosenberg",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,838,"Eugene V. Thaw",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,839,"Ladislaus von Hoffmann",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,840,"Baroness Mariuccia Zerilli-Marimò",1
INSTITUTION,12,"Morgan Museum and Library",Board Member Of,BOARD MEMBER,841,"Gary W. Parr",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,842,"Thomas E. Tuft",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,843,"Mary C. Solomon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,844,"Todd Haimes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,845,"Samuel R. Chapin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,846,"Lawrence Kaplen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,847,"Alec Baldwin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,848,"Jeffrey Barker",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,849,"Bill Borrelle",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,850,"Matthew Broderick",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,851,"James J. Burke, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,852,"Jim Carter",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,853,"Mary Cirillo-Goldberg",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,854,"Michael T. Cohen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,855,"Mike de Graffenried",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,856,"Douglas Durst",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,857,"Sylvia Golden",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,858,"Patricia R. Goldstein",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,859,"John R. Gordon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,860,"Harry E. Gould, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,861,"Perry B. Granoff",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,862,"Jeanne Hagerty",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,863,"Meryl D. Hartzband",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,864,"Maureen A. Hayes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,865,"Abby F. Kohnstamm",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,866,"Gene R. Korf",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,867,"Stephanie Kramer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,868,"Carole S. Krumland",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,869,"Cathy Lasry",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,870,"Mark J. Manoff",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,871,"David E. Massengill",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,872,"John P. McGarry, Jr.",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,873,"Cynthia Nixon",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,874,"Katheryn Patterson Kempner",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,875,"Laura Pels",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,876,"Charles Randolph-Wright",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,877,"Gregg Rechler",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,878,"Steven A. Sanders",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,879,"Steven Schroko",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,880,"Beryl Snyder",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,881,"Alyce Toonk",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,882,"Johs Worsoe",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,883,"Adam Zurofsky",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,884,"Christian C. Yegen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,885,"Steven F. Goldstone",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,886,"Bob Donnalley",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,887,"Carol Mitchell",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,888,"Todd Haimes",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,889,"Harold Wolpert",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,890,"Julia C. Levy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,891,"Scott Ellis",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,892,"Yolanda R. Turocy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,893,"Polly Bergen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,894,"Henry Cooperman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,895,"Linda L. D\Onofrio",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,896,"Christopher M. Formant",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,897,"Boyd Gaines",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,898,"Ned Ginty",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,899,"Jodi Glucksman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,900,"Carmen Grossman",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,901,"Barbara McIntyre Hack",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,902,"Jeannette Hobson",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,903,"H. Brett Humphreys",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,904,"Cherry Jones",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,905,"JoAnne Kennedy",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,906,"Frank Langella",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,907,"Helen Mirren",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,908,"Brian Murray",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,909,"Liam Neeson",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,910,"Christopher Plummer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,911,"Ron Rifkin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,912,"Laura S. Rodgers",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,913,"Patricia A. Stockhausen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,914,"Janis Ing Strauss",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,915,"Cynthia C. Wainwright",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,916,"Barry C. Waldorf",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,917,"Tony Walton",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,918,"Mary G. Cadagin",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,919,"Marvin Rosen",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,920,"Sydney Beers",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,921,"Karen McKeel Calby",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,922,"Robert Schaffer",1
INSTITUTION,13,"Roundabout Theatre",Board Member Of,BOARD MEMBER,923,"Mark Tamagni",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,924,"Anthony W. Crowell",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,925,"Nicholas A. Gravante Jr.",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,926,"Miriam Katowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,927,"Peter Aschkenasy",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,928,"Antonia Yuille Williams",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,929,"Michael R. Bloomberg",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,930,"Marty Markowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,931,"Christine C. Quinn",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,932,"John C. Liu",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,933,"Jordan Barowitz",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,934,"Bonnie Bellamy-Watkins",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,935,"Michael Best",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,936,"Kwanza Butler",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,937,"Iris Y. Chiu",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,938,"Nina Collins",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,939,"Joseph I. Douek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,940,"Jeff Gennette",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,941,"Hon. Ira B. Harkavy",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,942,"Kyle Kimball",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,943,"Michael Liburd",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,944,"Susan Marcinek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,945,"Gino P. Menchini",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,946,"Hon. Alice Fisher Rubin",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,947,"Sandra Schubert",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,948,"Robin Shanus",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,949,"Christina Tettonis",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,950,"Leticia Theodore-Greene",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,951,"Dr. Lucille C. Thomas",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,952,"Linda E. Johnson",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,953,"Nicholas A. Gravante, Jr.",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,954,"Kyle Kimball",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,955,"Robin Shanus",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,956,"Bill de Blasio",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,957,"Eric Adams",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,958,"Melissa Mark-Viverito",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,959,"Scott M. Stringer",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,960,"Anthony W. Crowell",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,961,"Joseph I. Douek",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,962,"Jeff Gennette",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,963,"Hank Gutman",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,964,"Cindi Leive",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,965,"Kim-Thu Posnett",1
INSTITUTION,14,"Brooklyn Public Library",Board Member Of,BOARD MEMBER,966,"Lisa Price",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,967,"Lewis Kruger",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,968,"Jerome A. Chazen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,969,"Barbara Tober",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,970,"Fred Kleisner",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,971,"Linda E. Johnson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,972,"HOLLY HOTCHNER",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,973,"Diego Arria",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,974,"Cecily Carson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,975,"Simona Chazen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,976,"CHARLES S. COHEN",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,977,"Michele Cohen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,978,"Eric Dobkin",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,979,"Marcia Docter",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,980,"C. Virginia Fields",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,981,"Carolee Friedlander",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,982,"Kris Fuchs",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,983,"Seth Glickenhaus",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,984,"Sandra B. Grotta",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,985,"Edwin B. Hathaway",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,986,"Lisa Herbert",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,987,"Michael Jesselson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,988,"Ann Kaplan",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,989,"Nanette L. Laitman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,990,"Eric J. Lee",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,991,"Jeffrey Manocherian",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,992,"Robert Lee Morris",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,993,"Karim Rashid",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,994,"Kambiz shahbazi",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,995,"Barbara Karp Shuster",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,996,"Klara Silverstein",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,997,"Angela Sun",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,998,"William S. Taubman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,999,"Miles Young",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1000,"Kay Bucksbaum",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1001,"Suzanne G. Elson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1002,"Jane Korman",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1003,"Jack Lenor Larsen",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1004,"Jeanne Levitt",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1005,"Nancy Marks",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1006,"Aviva Robinson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1007,"Alfred R. Shands, III",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1008,"Michael R. Bloomberg",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1009,"Christine C. Quinn",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1010,"Scott M. Stringer",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1011,"Edwin B. Hathaway",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1012,"Glenn Adamson",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1013,"Dror Benshetrit",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1014,"Marian C. Burke",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1015,"Mike De Paola",1
INSTITUTION,15,"Museum of Arts and Design",Board Member Of,BOARD MEMBER,1016,"Gale A. Brewer",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1017,"Cynthia King Vance",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1018,"John S. Rose",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1019,"Susan Rebell Solomon",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1020,"Mayo Stuntz",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1021,"Howard S. Stein",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1022,"Alan G. Weiler",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1023,"Laura R. Walker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1024,"Jean B. Angell",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1025,"Tom A. Bernstein",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1026,"John Borthwick",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1027,"David R. Caplan",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1028,"Judith M. Carson",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1029,"Charles M. Diker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1030,"Tom Finkelpearl",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1031,"Martha J. Fleischman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1032,"Loretta Brennan Glucksman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1033,"Alan Jenkins",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1034,"Alexander Kaplen",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1035,"Anton J. Levy",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1036,"Joanne Banks Matthews",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1037,"Bethany Millard",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1038,"Richard A. Pace",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1039,"Ellen Polaner",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1040,"Jonelle Procope",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1041,"Jon W. Rotenstreich",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1042,"Joshua Sapan",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1043,"Herb Scannell",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1044,"Lauren Seikaly",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1045,"Peter Shapiro",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1046,"Peter Tague",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1047,"Nicki Newman Tanner",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1048,"Andrea L. Taylor",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1049,"Keith Thomas",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1050,"Wilma S. Tisch",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1051,"Bradley A. Whitman",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1052,"Frank D. Yeary",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1053,"Peter H. Darrow",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1054,"Eduardo G. Mestre",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1055,"Lulu C. Wang",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1056,"Laura R. Walker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1057,"Dean Cappello",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1058,"Thomas Hjelm",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1059,"Margaret Pomeroy Hunt",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1060,"Rachna Karrol",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1061,"Graham Parker",1
INSTITUTION,16,"WNYC",Board Member Of,BOARD MEMBER,1062,"Michele Rusnak",1
